period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
132,34047894.0628324,32638087.9593918,34192075.8194956,32773616.6074697,23916194.4436603,8721893.51573149,24051723.6317224,8721892.97574723,4790569.3725604,4646852.29138359,5662950.82987761,5349481.61042595,5686980.73201907,5372072.34182432,798428.228760066,774475.381897264
133,33577768.1038935,32187220.7504336,33718867.1361727,32319851.6755122,23564203.1351082,8623017.6153254,23696834.5908767,8623017.08463548,4789206.88933111,4645530.68265117,0,0,0,0,0,0
134,34275995.885545,32858233.4946141,34418576.2582483,32992257.2479149,24072021.126175,8786212.36843917,24206045.2967291,8786211.95118581,4996204.98106813,4846318.83163608,5705179.44113516,5391285.18736306,5728942.51796154,5413624.78705226,832700.830178021,807719.805272681
135,33792655.0694427,32394522.7547941,33932389.123553,32525871.2798974,23721387.46255,8673135.2922441,23852736.4024539,8673134.87744345,5001159.73874156,4851124.94657931,0,0,0,0,0,0
136,34611332.6489304,33179185.0172953,34753846.284385,33313148.2595907,24275684.4895774,8903500.52771798,24409648.1557352,8903500.10385543,5157371.11400382,5002649.98058371,5760923.26590536,5444821.64165954,5784675.61383006,5467151.42844897,859561.85233397,833774.996763951
137,34059482.2915447,32650621.0686422,34198079.0494476,32780902.471978,23860136.1953787,8790484.87326344,23990417.9762908,8790484.49568725,5177735.49709154,5022403.4321788,0,0,0,0,0,0
138,34848950.7909231,33407125.9558839,34988948.9959291,33538724.8650284,24440506.9417364,8966619.01414744,24572106.238608,8966618.62642035,5404266.60398739,5242138.60586777,5801338.93934099,5484226.04185066,5824672.07926023,5506162.15264912,900711.100664566,873689.767644629
139,34334664.9640727,32914323.3945436,34469647.4930627,33041209.7796991,24092997.4590684,8821325.93547524,24219884.225358,8821325.55434108,5429246.89714122,5266369.49022698,0,0,0,0,0,0
140,35173552.1226878,33718990.4214223,35310469.4136882,33847700.7528774,24695260.4602283,9023729.96119401,24823971.1803397,9023729.57253764,5683204.50345545,5512708.36835179,5856177.74054148,5537238.59763442,5878998.72129592,5558693.33543341,947200.750575909,918784.728058632
141,34727201.427109,33292515.8369806,34861397.2833312,33418667.8807053,24415652.9961288,8876862.8408518,24541805.4533254,8876862.42737994,5657936.34946842,5488198.25898437,0,0,0,0,0,0
